신호ID,종목코드,종목명,전략,운용,시각,가격,결과,상세,후속결정,신호근거,등락률%,VWAP이격%,범위위치,체결강도,거래량배수,스프레드틱,5분후,15분후,30분후,60분후,60분최고,60분최저
090460#1348-S20260811112900,090460,비에이치,VWAP눌림,FullAuto,2026-08-11 11:29:00,17520,진입,,,"VWAP 17,423 재돌파, 직전봉 고가 17,470 돌파",12.52,0.56,0.540,148.0,1.44,1,,,,,,
336260#1349-S20260811113800,336260,두산퓨얼셀,VWAP눌림,FullAuto,2026-08-11 11:38:00,35950,차단,리스크 관리로 진입 차단: 4연속 손실 쿨다운 ~11:59,,"VWAP 35,954 재돌파, 직전봉 고가 35,900 돌파",9.44,-0.01,0.624,247.0,0.78,1,35700,35900,36000,35800,36150,35650
090460#1348-S20260811115800,090460,비에이치,VWAP눌림,FullAuto,2026-08-11 11:58:00,17530,차단,리스크 관리로 진입 차단: 0연속 손실 쿨다운 ~11:59,,"VWAP 17,440 재돌파, 직전봉 고가 17,460 돌파",12.59,0.52,0.545,150.0,0.38,1,17420,17430,17570,17450,17850,17300
090460#1348-S20260811121400,090460,비에이치,VWAP눌림,FullAuto,2026-08-11 12:14:00,17700,진입,,,"VWAP 17,440 재돌파, 직전봉 고가 17,440 돌파",13.68,1.49,0.624,152.1,3.58,1,,,,,,
336260#1349-S20260811121900,336260,두산퓨얼셀,VWAP눌림,FullAuto,2026-08-11 12:19:00,36050,진입,,,"VWAP 35,951 재돌파, 직전봉 고가 35,950 돌파",9.74,0.28,0.642,252.0,2.62,1,,,,,,
439090#1350-S20260811123900,439090,마녀공장,VWAP눌림,FullAuto,2026-08-11 12:39:00,18580,진입,,,"VWAP 18,539 재돌파, 직전봉 고가 18,570 돌파",6.54,0.22,0.587,168.7,0.79,1,,,,,,
240810#1351-S20260811124200,240810,원익IPS,VWAP눌림,FullAuto,2026-08-11 12:42:00,102800,진입,,,"VWAP 102,470 재돌파, 직전봉 고가 102,600 돌파",4.47,0.32,0.639,434.6,0.93,1,,,,,,
439090#1350-S20260811124800,439090,마녀공장,VWAP눌림,FullAuto,2026-08-11 12:48:00,18520,차단,리스크 관리로 진입 차단: 일 손실 한도 1.5% 도달,,"VWAP 18,538 재돌파, 직전봉 고가 18,490 돌파",6.19,-0.10,0.540,169.7,0.37,1,18360,18280,18360,18280,18520,18180
240810#1351-S20260811125500,240810,원익IPS,VWAP눌림,FullAuto,2026-08-11 12:55:00,102600,차단,리스크 관리로 진입 차단: 일 손실 한도 1.5% 도달,,"VWAP 102,468 재돌파, 직전봉 고가 102,500 돌파",4.27,0.13,0.624,410.0,0.59,1,102200,102400,101900,102700,103100,101800
240810#1351-S20260811130600,240810,원익IPS,VWAP눌림,FullAuto,2026-08-11 13:06:00,102800,차단,리스크 관리로 진입 차단: 일 손실 한도 1.5% 도달,,"VWAP 102,468 재돌파, 직전봉 고가 102,600 돌파",4.47,0.32,0.639,411.5,1.45,1,102500,102000,102350,103000,103200,101800
240810#1351-S20260811132800,240810,원익IPS,VWAP눌림,FullAuto,2026-08-11 13:28:00,102400,차단,리스크 관리로 진입 차단: 일 손실 한도 1.5% 도달,,"VWAP 102,463 재돌파, 직전봉 고가 102,200 돌파",4.07,-0.06,0.609,437.6,1.82,1,102500,102800,102800,102800,103800,102300
240810#1351-S20260811133800,240810,원익IPS,VWAP눌림,FullAuto,2026-08-11 13:38:00,102800,차단,리스크 관리로 진입 차단: 일 손실 한도 1.5% 도달,,"VWAP 102,463 재돌파, 직전봉 고가 102,500 돌파",4.47,0.33,0.639,446.6,3.18,1,102800,102800,103200,103300,103800,102300
240810#1351-S20260811134100,240810,원익IPS,VWAP눌림,FullAuto,2026-08-11 13:41:00,102950,차단,리스크 관리로 진입 차단: 일 손실 한도 1.5% 도달,,"VWAP 102,464 재돌파, 직전봉 고가 102,900 돌파",4.62,0.47,0.650,455.6,1.12,2,102800,102700,103000,103900,103900,102300
240810#1351-S20260811135300,240810,원익IPS,VWAP눌림,FullAuto,2026-08-11 13:53:00,102800,차단,리스크 관리로 진입 차단: 일 손실 한도 1.5% 도달,,"VWAP 102,469 재돌파, 직전봉 고가 102,800 돌파",4.47,0.32,0.639,451.0,0.92,1,102800,103200,103200,103900,104300,102300
439090#1350-S20260811135500,439090,마녀공장,VWAP눌림,FullAuto,2026-08-11 13:55:00,18540,차단,리스크 관리로 진입 차단: 일 손실 한도 1.5% 도달,,"VWAP 18,523 재돌파, 직전봉 고가 18,290 돌파",6.31,0.09,0.556,177.3,7.89,1,18400,18440,18630,18860,18940,18380
439090#1350-S20260811142200,439090,마녀공장,VWAP눌림,FullAuto,2026-08-11 14:22:00,18530,차단,리스크 관리로 진입 차단: 일 손실 한도 1.5% 도달,,"VWAP 18,521 재돌파, 직전봉 고가 18,460 돌파",6.25,0.05,0.548,181.3,2.53,1,18530,18540,18780,19030,19200,18460
439090#1350-S20260811142500,439090,마녀공장,VWAP눌림,FullAuto,2026-08-11 14:25:00,18630,차단,리스크 관리로 진입 차단: 일 손실 한도 1.5% 도달,,"VWAP 18,521 재돌파, 직전봉 고가 18,580 돌파",6.82,0.59,0.627,182.2,1.90,1,18520,18510,18860,19030,19200,18460
240810#1351-S20260811143200,240810,원익IPS,VWAP눌림,FullAuto,2026-08-11 14:32:00,103000,시간외,진입 가능 시간 09:05~14:30 밖,,"VWAP 102,495 재돌파, 직전봉 고가 102,800 돌파",4.67,0.49,0.654,458.9,1.44,1,103400,104000,104400,,105300,102600
439090#1350-S20260811143400,439090,마녀공장,VWAP눌림,FullAuto,2026-08-11 14:34:00,18590,시간외,진입 가능 시간 09:05~14:30 밖,,"VWAP 18,521 재돌파, 직전봉 고가 18,530 돌파",6.59,0.37,0.595,183.6,1.79,1,18520,18540,19180,,19200,18500
240810#1351-S20260811143500,240810,원익IPS,VWAP눌림,FullAuto,2026-08-11 14:35:00,103000,시간외,진입 가능 시간 09:05~14:30 밖,,"VWAP 102,496 재돌파, 직전봉 고가 102,900 돌파",4.67,0.49,0.654,464.1,0.91,1,103300,104200,104700,,105300,103000
439090#1350-S20260811144100,439090,마녀공장,VWAP눌림,FullAuto,2026-08-11 14:41:00,18530,시간외,진입 가능 시간 09:05~14:30 밖,,"VWAP 18,521 재돌파, 직전봉 고가 18,530 돌파",6.25,0.05,0.548,184.2,0.82,1,18550,18890,19080,,19200,18510
439090#1350-S20260811145000,439090,마녀공장,VWAP눌림,FullAuto,2026-08-11 14:50:00,18540,시간외,진입 가능 시간 09:05~14:30 밖,,"VWAP 18,522 재돌파, 직전봉 고가 18,530 돌파",6.31,0.10,0.556,186.2,0.85,1,18860,19180,19020,,19200,18530
402340#1354-S20260812090510,402340,SK스퀘어,ORB,FullAuto,2026-08-12 09:05:10,998000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"ORB5 고가 997,000 돌파 (범위 3.6%)",4.50,1.48,1,262.2,0.96,1,987000,994000,1006000,1000000,1018000,982000
006340#1353-S20260812090530,006340,대원전선,ORB,FullAuto,2026-08-12 09:05:30,15490,진입,,,"ORB5 고가 15,480 돌파 (범위 3.1%)",6.68,1.73,1,380.6,1.50,1,,,,,,
006340#1353-S20260812091420,006340,대원전선,ORB,FullAuto,2026-08-12 09:14:20,15500,진입,,,"ORB5 고가 15,480 돌파 (범위 3.1%)",6.75,1.40,1,226.4,4.50,1,,,,,,
402340#1354-S20260812092030,402340,SK스퀘어,ORB,FullAuto,2026-08-12 09:20:30,998000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"ORB5 고가 997,000 돌파 (범위 3.6%)",4.50,1.08,0.973,277.7,2.97,1,1005000,1008000,1001000,1023000,1032000,994000
402340#1354-S20260812092420,402340,SK스퀘어,ORB,FullAuto,2026-08-12 09:24:20,998000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"ORB5 고가 997,000 돌파 (범위 3.6%)",4.50,0.97,0.973,313.6,7.86,1,1018000,1008000,994000,1013000,1032000,994000
006340#1353-S20260812093405,006340,대원전선,ORB,FullAuto,2026-08-12 09:34:05,15490,진입,,,"ORB5 고가 15,480 돌파 (범위 3.1%)",6.68,0.45,0.653,182.2,0.65,1,,,,,,
257720#1358-S20260812104300,257720,실리콘투,VWAP눌림,FullAuto,2026-08-12 10:43:00,45400,진입,,,"VWAP 44,739 재돌파, 직전봉 고가 45,250 돌파",11.00,1.48,0.798,267.8,0.73,1,,,,,,
241710#1360-S20260812111700,241710,코스메카코리아,VWAP눌림,FullAuto,2026-08-12 11:17:00,125300,진입,,,"VWAP 125,059 재돌파, 직전봉 고가 125,000 돌파",14.53,0.19,0.597,145.8,0.75,1,,,,,,
257720#1358-S20260812114100,257720,실리콘투,VWAP눌림,FullAuto,2026-08-12 11:41:00,45700,진입,,,"VWAP 45,536 재돌파, 직전봉 고가 45,450 돌파",11.74,0.36,0.664,217.4,0.51,1,,,,,,
257720#1358-S20260812123600,257720,실리콘투,VWAP눌림,FullAuto,2026-08-12 12:36:00,45800,진입,,,"VWAP 45,574 재돌파, 직전봉 고가 45,800 돌파",11.98,0.50,0.678,221.5,1.08,1,,,,,,
006340#1363-S20260812150000,006340,대원전선,종가베팅,FullAuto,2026-08-12 15:00:00,15980,진입,,,"종가베팅: 등락 +10.1%, 고저범위 91% 위치, VWAP 15,626 위",10.06,2.26,0.906,236.1,1.22,1,,,,,,
028260#1362-S20260812150000,028260,삼성물산,종가베팅,FullAuto,2026-08-12 15:00:00,359500,진입,,,"종가베팅: 등락 +3.9%, 고저범위 86% 위치, VWAP 356,965 위",3.90,0.71,0.862,650.4,0.62,1,,,,,,
001820#1366-S20260813090520,001820,삼화콘덴서,ORB,FullAuto,2026-08-13 09:05:20,96300,진입,,,"ORB5 고가 96,200 돌파 (범위 5.1%)",9.43,2.06,1,210.2,1.95,1,,,,,,
073240#1365-S20260813090520,073240,금호타이어,ORB,FullAuto,2026-08-13 09:05:20,7800,진입,,,"ORB5 고가 7,790 돌파 (범위 5.6%)",5.83,2.12,1,306.8,1.94,1,,,,,,
001820#1366-S20260813091417,001820,삼화콘덴서,ORB,FullAuto,2026-08-13 09:14:17,96400,진입,,,"ORB5 고가 96,200 돌파 (범위 5.1%)",9.55,1.15,0.721,182.2,3.36,1,,,,,,
036930#1367-S20260813102500,036930,주성엔지니어링,VWAP눌림,FullAuto,2026-08-13 10:25:00,178100,진입,,,"VWAP 177,442 재돌파, 직전봉 고가 177,800 돌파",2.36,0.37,0.620,174.3,0.61,1,,,,,,
036930#1367-S20260813134600,036930,주성엔지니어링,VWAP눌림,FullAuto,2026-08-13 13:46:00,179200,진입,,,"VWAP 179,185 재돌파, 직전봉 고가 178,800 돌파",2.99,0.01,0.524,334.6,0.78,1,,,,,,
036930#1367-S20260813140300,036930,주성엔지니어링,VWAP눌림,FullAuto,2026-08-13 14:03:00,179300,진입,,,"VWAP 179,177 재돌파, 직전봉 고가 179,000 돌파",3.05,0.07,0.533,339.5,3.03,1,,,,,,
079550#1369-S20260813150000,079550,LIG디펜스앤에어로스페이스,종가베팅,FullAuto,2026-08-13 15:00:00,821000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"종가베팅: 등락 +4.6%, 고저범위 98% 위치, VWAP 799,313 위",4.59,2.71,0.976,663.0,2.05,1,820000,823000,,,829000,817000
047810#1368-S20260813150000,047810,한국항공우주,종가베팅,FullAuto,2026-08-13 15:00:00,150400,진입,,,"종가베팅: 등락 +5.5%, 고저범위 95% 위치, VWAP 144,267 위",5.54,4.25,0.952,519.4,1.00,1,,,,,,
257720#1370-S20260814090725,257720,실리콘투,ORB,FullAuto,2026-08-14 09:07:25,43150,진입,,,"ORB5 고가 43,100 돌파 (범위 3.7%)",6.02,1.30,1,314.0,1.58,1,,,,,,
073240#1372-S20260814090737,073240,금호타이어,ORB,FullAuto,2026-08-14 09:07:37,8670,진입,,,"ORB5 고가 8,660 돌파 (범위 8.0%)",4.21,1.41,0.783,133.7,1.35,1,,,,,,
036930#1371-S20260814090805,036930,주성엔지니어링,ORB,FullAuto,2026-08-14 09:08:05,186500,진입,,,"ORB5 고가 186,400 돌파 (범위 2.9%)",4.02,0.88,0.783,117.1,0.94,1,,,,,,
017670#1373-S20260814150000,017670,SK텔레콤,종가베팅,FullAuto,2026-08-14 15:00:00,100600,진입,,,"종가베팅: 등락 +10.1%, 고저범위 98% 위치, VWAP 98,589 위",10.07,2.04,0.977,339.2,1.22,1,,,,,,
000270#1374-S20260814150000,000270,기아,종가베팅,FullAuto,2026-08-14 15:00:00,142300,진입,,,"종가베팅: 등락 +3.8%, 고저범위 100% 위치, VWAP 141,093 위",3.79,0.86,1,670.3,0.46,1,,,,,,
403870#1377-S20260818090527,403870,HPSP,ORB,FullAuto,2026-08-18 09:05:27,42300,진입,,,"ORB5 고가 42,200 돌파 (범위 3.6%)",4.70,1.33,1,325.8,1.73,1,,,,,,
067310#1376-S20260818090627,067310,하나마이크론,ORB,FullAuto,2026-08-18 09:06:27,43150,진입,,,"ORB5 고가 43,000 돌파 (범위 8.2%)",17.90,3.25,1,152.6,1.46,1,,,,,,
002990#1375-S20260818091220,002990,금호건설,ORB,FullAuto,2026-08-18 09:12:20,14980,진입,,,"ORB5 고가 14,930 돌파 (범위 6.7%)",11.79,2.87,1,178.6,4.41,1,,,,,,
002990#1375-S20260818091822,002990,금호건설,ORB,FullAuto,2026-08-18 09:18:22,14980,진입,,,"ORB5 고가 14,930 돌파 (범위 6.7%)",11.79,2.15,0.756,151.4,1.86,1,,,,,,
006660#1378-S20260819091425,006660,삼성공조,ORB,FullAuto,2026-08-19 09:14:25,16070,진입,,,"ORB5 고가 16,050 돌파 (범위 4.2%)",6.35,2.73,1,133.9,4.56,1,,,,,,
006660#1378-S20260819092510,006660,삼성공조,ORB,FullAuto,2026-08-19 09:25:10,16060,진입,,,"ORB5 고가 16,050 돌파 (범위 4.2%)",6.29,0.90,0.627,125.3,0.40,1,,,,,,
214450#1391-S20260820150000,214450,파마리서치,종가베팅,FullAuto,2026-08-20 15:00:00,414000,진입,,,"종가베팅: 등락 +6.2%, 고저범위 87% 위치, VWAP 408,465 위",6.15,1.36,0.872,568.7,0.81,1,,,,,,
161890#1392-S20260820150000,161890,한국콜마,종가베팅,FullAuto,2026-08-20 15:00:00,137600,진입,,,"종가베팅: 등락 +8.6%, 고저범위 97% 위치, VWAP 133,724 위",8.60,2.90,0.973,491.9,0.87,1,,,,,,
001210#1393-S20260821090827,001210,금호전기,ORB,FullAuto,2026-08-21 09:08:27,8440,진입,,,"ORB5 고가 8,400 돌파 (범위 7.6%)",13.14,3.52,1,148.9,1.70,1,,,,,,
002990#1395-S20260821091425,002990,금호건설,ORB,FullAuto,2026-08-21 09:14:25,16170,진입,,,"ORB5 고가 16,140 돌파 (범위 9.0%)",3.32,1.64,0.651,112.5,1.65,1,,,,,,
257720#1397-S20260821103100,257720,실리콘투,VWAP눌림,FullAuto,2026-08-21 10:31:00,47300,진입,,,"VWAP 46,974 재돌파, 직전봉 고가 47,250 돌파",2.94,0.69,0.674,245.3,0.77,1,,,,,,
257720#1397-S20260821104500,257720,실리콘투,VWAP눌림,FullAuto,2026-08-21 10:45:00,47150,진입,,,"VWAP 47,026 재돌파, 직전봉 고가 47,000 돌파",2.61,0.26,0.605,214.0,0.42,1,,,,,,
257720#1397-S20260821130000,257720,실리콘투,VWAP눌림,FullAuto,2026-08-21 13:00:00,47000,진입,,,"VWAP 46,969 재돌파, 직전봉 고가 46,900 돌파",2.29,0.07,0.535,298.5,1.20,1,,,,,,
055550#1399-S20260821150000,055550,신한지주,종가베팅,FullAuto,2026-08-21 15:00:00,104200,진입,,,"종가베팅: 등락 +3.5%, 고저범위 88% 위치, VWAP 103,336 위",3.48,0.84,0.881,343.7,1.01,1,,,,,,
086790#1400-S20260821150000,086790,하나금융지주,종가베팅,FullAuto,2026-08-21 15:00:00,129100,진입,,,"종가베팅: 등락 +4.2%, 고저범위 90% 위치, VWAP 127,632 위",4.20,1.15,0.897,890.8,0.98,1,,,,,,
002990#1402-S20260824090520,002990,금호건설,ORB,FullAuto,2026-08-24 09:05:20,15600,진입,,,"ORB5 고가 15,560 돌파 (범위 5.0%)",5.76,1.65,1,154.9,2.98,1,,,,,,
124500#1401-S20260824092130,124500,아이티센글로벌,ORB,FullAuto,2026-08-24 09:21:30,38500,진입,,,"ORB5 고가 38,400 돌파 (범위 9.1%)",15.27,3.65,1,202.1,3.70,1,,,,,,
124500#1401-S20260824092922,124500,아이티센글로벌,ORB,FullAuto,2026-08-24 09:29:22,38500,진입,,,"ORB5 고가 38,400 돌파 (범위 9.1%)",15.27,3.00,0.943,201.7,3.28,1,,,,,,
124500#1401-S20260824093617,124500,아이티센글로벌,ORB,FullAuto,2026-08-24 09:36:17,38500,진입,,,"ORB5 고가 38,400 돌파 (범위 9.1%)",15.27,2.24,0.75,194.7,1.77,1,,,,,,
257720#1405-S20260824112100,257720,실리콘투,VWAP눌림,FullAuto,2026-08-24 11:21:00,49650,진입,,,"VWAP 49,382 재돌파, 직전봉 고가 49,550 돌파",5.98,0.54,0.739,273.1,0.49,1,,,,,,
257720#1405-S20260824121500,257720,실리콘투,VWAP눌림,FullAuto,2026-08-24 12:15:00,49400,진입,,,"VWAP 49,388 재돌파, 직전봉 고가 49,300 돌파",5.44,0.02,0.682,251.0,0.98,1,,,,,,
257720#1405-S20260824132200,257720,실리콘투,VWAP눌림,FullAuto,2026-08-24 13:22:00,49550,진입,,,"VWAP 49,351 재돌파, 직전봉 고가 49,450 돌파",5.76,0.40,0.716,282.0,2.87,1,,,,,,
010170#1406-S20260824150000,010170,대한광통신,종가베팅,FullAuto,2026-08-24 15:00:00,13020,진입,,,"종가베팅: 등락 +7.4%, 고저범위 84% 위치, VWAP 12,811 위",7.43,1.63,0.840,334.9,0.57,1,,,,,,
237690#1407-S20260824150000,237690,에스티팜,종가베팅,FullAuto,2026-08-24 15:00:00,111900,진입,,,"종가베팅: 등락 +11.8%, 고저범위 100% 위치, VWAP 106,242 위",11.79,5.33,1,407.3,0.53,1,,,,,,
124500#1410-S20260825090917,124500,아이티센글로벌,ORB,FullAuto,2026-08-25 09:09:17,39750,진입,,,"ORB5 고가 39,600 돌파 (범위 3.4%)",3.38,0.66,0.784,231.5,2.82,1,,,,,,
124500#1410-S20260825110730,124500,아이티센글로벌,ORB,FullAuto,2026-08-25 11:07:30,39700,진입,,,"ORB5 고가 39,600 돌파 (범위 3.4%)",3.25,0.02,0.578,175.6,1.51,1,,,,,,
041190#1413-S20260825131200,041190,우리기술투자,VWAP눌림,FullAuto,2026-08-25 13:12:00,6750,진입,,,"VWAP 6,732 재돌파, 직전봉 고가 6,740 돌파",14.99,0.26,0.609,204.5,0.39,1,,,,,,
041190#1413-S20260825134200,041190,우리기술투자,VWAP눌림,FullAuto,2026-08-25 13:42:00,6770,진입,,,"VWAP 6,734 재돌파, 직전봉 고가 6,760 돌파",15.33,0.54,0.626,232.7,0.76,1,,,,,,
041190#1413-S20260825135200,041190,우리기술투자,VWAP눌림,FullAuto,2026-08-25 13:52:00,6810,차단,리스크 관리로 진입 차단: 4연속 손실 쿨다운 ~14:13,,"VWAP 6,734 재돌파, 직전봉 고가 6,770 돌파",16.01,1.13,0.661,238.3,2.67,1,6800,6780,6810,6820,6830,6720
041190#1413-S20260825140700,041190,우리기술투자,VWAP눌림,FullAuto,2026-08-25 14:07:00,6780,차단,리스크 관리로 진입 차단: 4연속 손실 쿨다운 ~14:13,,"VWAP 6,735 재돌파, 직전봉 고가 6,760 돌파",15.50,0.67,0.635,244.6,0.54,1,6820,6810,6760,6830,6870,6740
041190#1413-S20260825143800,041190,우리기술투자,VWAP눌림,FullAuto,2026-08-25 14:38:00,6800,시간외,진입 가능 시간 09:05~14:30 밖,,"VWAP 6,736 재돌파, 직전봉 고가 6,790 돌파",15.84,0.96,0.652,257.1,2.03,1,6780,6800,6850,,6870,6760
034020#1416-S20260825150000,034020,두산에너빌리티,종가베팅,FullAuto,2026-08-25 15:00:00,81200,진입,,,"종가베팅: 등락 +7.3%, 고저범위 98% 위치, VWAP 77,296 위",7.27,5.05,0.977,580.3,1.17,1,,,,,,
078930#1417-S20260825150000,078930,GS,종가베팅,FullAuto,2026-08-25 15:00:00,121800,진입,,,"종가베팅: 등락 +6.2%, 고저범위 84% 위치, VWAP 119,721 위",6.19,1.74,0.839,386.3,1.16,1,,,,,,
037440#1420-S20260826091225,037440,희림,ORB,FullAuto,2026-08-26 09:12:25,4495,진입,,,"ORB5 고가 4,490 돌파 (범위 8.8%)",12.66,3.62,1,191.7,7.91,1,,,,,,
037440#1420-S20260826092825,037440,희림,ORB,FullAuto,2026-08-26 09:28:25,4495,진입,,,"ORB5 고가 4,490 돌파 (범위 8.8%)",12.66,1.87,0.813,157.7,4.73,1,,,,,,
037440#1420-S20260826094415,037440,희림,ORB,FullAuto,2026-08-26 09:44:15,4495,진입,,,"ORB5 고가 4,490 돌파 (범위 8.8%)",12.66,1.06,0.779,167.3,1.41,1,,,,,,
006360#1424-S20260826103400,006360,GS건설,VWAP눌림,FullAuto,2026-08-26 10:34:00,37400,진입,,,"VWAP 37,005 재돌파, 직전봉 고가 37,300 돌파",6.86,1.07,0.781,345.4,0.35,1,,,,,,
006360#1424-S20260826113600,006360,GS건설,VWAP눌림,FullAuto,2026-08-26 11:36:00,37350,진입,,,"VWAP 37,094 재돌파, 직전봉 고가 37,300 돌파",6.71,0.69,0.767,354.3,0.51,1,,,,,,
006360#1424-S20260826115100,006360,GS건설,VWAP눌림,FullAuto,2026-08-26 11:51:00,37100,진입,,,"VWAP 37,097 재돌파, 직전봉 고가 37,100 돌파",6.00,0.01,0.699,352.3,1.52,1,,,,,,
034020#1430-S20260826150000,034020,두산에너빌리티,종가베팅,FullAuto,2026-08-26 15:00:00,85800,진입,,,"종가베팅: 등락 +6.5%, 고저범위 84% 위치, VWAP 84,603 위",6.45,1.41,0.839,545.4,0.79,1,,,,,,
028050#1429-S20260826150000,028050,삼성E&A,종가베팅,FullAuto,2026-08-26 15:00:00,48400,진입,,,"종가베팅: 등락 +5.6%, 고저범위 92% 위치, VWAP 47,568 위",5.56,1.75,0.92,767.7,2.93,1,,,,,,
062040#1433-S20260827090722,062040,산일전기,ORB,FullAuto,2026-08-27 09:07:22,191700,진입,,,"ORB5 고가 191,200 돌파 (범위 2.9%)",7.09,1.39,1,118.9,3.72,1,,,,,,
010170#1431-S20260827091225,010170,대한광통신,ORB,FullAuto,2026-08-27 09:12:25,14700,진입,,,"ORB5 고가 14,670 돌파 (범위 4.8%)",8.89,1.83,1,200.0,3.02,1,,,,,,
267260#1432-S20260827091727,267260,HD현대일렉트릭,ORB,FullAuto,2026-08-27 09:17:27,799000,진입,,,"ORB5 고가 798,000 돌파 (범위 3.6%)",9.60,1.29,1,278.0,3.07,1,,,,,,
267260#1432-S20260827092530,267260,HD현대일렉트릭,ORB,FullAuto,2026-08-27 09:25:30,799000,진입,,,"ORB5 고가 798,000 돌파 (범위 3.6%)",9.60,1.16,0.967,262.9,1.44,1,,,,,,
010170#1431-S20260827093730,010170,대한광통신,ORB,FullAuto,2026-08-27 09:37:30,14680,진입,,,"ORB5 고가 14,670 돌파 (범위 4.8%)",8.74,0.47,0.613,163.9,1.39,1,,,,,,
010170#1431-S20260827100622,010170,대한광통신,ORB,FullAuto,2026-08-27 10:06:22,14680,진입,,,"ORB5 고가 14,670 돌파 (범위 4.8%)",8.74,0.29,0.613,171.9,1.66,1,,,,,,
267260#1432-S20260827115030,267260,HD현대일렉트릭,ORB,FullAuto,2026-08-27 11:50:30,799000,진입,,,"ORB5 고가 798,000 돌파 (범위 3.6%)",9.60,0.84,0.806,307.4,3.06,1,,,,,,
086520#1437-S20260827150000,086520,에코프로,종가베팅,FullAuto,2026-08-27 15:00:00,91900,진입,,,"종가베팅: 등락 +6.7%, 고저범위 94% 위치, VWAP 90,156 위",6.74,1.93,0.938,515.9,0.77,1,,,,,,
267260#1438-S20260827150100,267260,HD현대일렉트릭,종가베팅,FullAuto,2026-08-27 15:01:00,818000,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"종가베팅: 등락 +12.2%, 고저범위 100% 위치, VWAP 796,635 위",12.21,2.68,1,1194.2,1.62,1,818000,821000,,,823000,816000
064400#1441-S20260828090622,064400,LG씨엔에스,ORB,FullAuto,2026-08-28 09:06:22,77200,진입,,,"ORB5 고가 77,100 돌파 (범위 2.3%)",3.76,0.79,1,412.0,1.33,1,,,,,,
019170#1439-S20260828090720,019170,신풍제약,ORB,FullAuto,2026-08-28 09:07:20,10500,진입,,,"ORB5 고가 10,450 돌파 (범위 8.9%)",18.64,2.46,1,135.6,3.89,1,,,,,,
032820#1440-S20260828090722,032820,우리기술,ORB,FullAuto,2026-08-28 09:07:22,13300,진입,,,"ORB5 고가 13,280 돌파 (범위 9.9%)",8.66,2.40,0.946,286.9,3.75,1,,,,,,
278470#1444-S20260828150000,278470,에이피알,종가베팅,FullAuto,2026-08-28 15:00:00,459500,차단,매수 가능 수량 0 (투입금/리스크/예수금 확인),,"종가베팅: 등락 +6.2%, 고저범위 87% 위치, VWAP 451,501 위",6.24,1.77,0.873,1096.0,0.54,1,462000,462000,,,464500,459000
161890#1442-S20260828150000,161890,한국콜마,종가베팅,FullAuto,2026-08-28 15:00:00,160000,진입,,,"종가베팅: 등락 +9.6%, 고저범위 91% 위치, VWAP 156,169 위",9.59,2.45,0.911,433.2,1.27,1,,,,,,
019170#1445-S20260831090527,019170,신풍제약,ORB,FullAuto,2026-08-31 09:05:27,11880,진입,,,"ORB5 고가 11,840 돌파 (범위 8.4%)",19.40,3.56,1,150.1,2.66,1,,,,,,
161000#1446-S20260831090627,161000,애경케미칼,ORB,FullAuto,2026-08-31 09:06:27,11460,진입,,,"ORB5 고가 11,450 돌파 (범위 6.7%)",11.91,2.40,1,139.5,1.53,1,,,,,,
161000#1446-S20260831091630,161000,애경케미칼,ORB,FullAuto,2026-08-31 09:16:30,11480,진입,,,"ORB5 고가 11,450 돌파 (범위 6.7%)",12.11,2.57,0.974,138.9,2.43,1,,,,,,
002990#1448-S20260831095220,002990,금호건설,ORB,FullAuto,2026-08-31 09:52:20,17740,진입,,,"ORB5 고가 17,720 돌파 (범위 6.7%)",4.23,1.48,0.758,218.8,1.58,1,,,,,,
002990#1448-S20260831133327,002990,금호건설,ORB,FullAuto,2026-08-31 13:33:27,17750,진입,,,"ORB5 고가 17,720 돌파 (범위 6.7%)",4.29,2.03,0.765,203.2,4.66,1,,,,,,
096770#1450-S20260831150000,096770,SK이노베이션,종가베팅,FullAuto,2026-08-31 15:00:00,125500,진입,,,"종가베팅: 등락 +8.4%, 고저범위 82% 위치, VWAP 123,766 위",8.38,1.40,0.822,289.3,0.69,1,,,,,,
066970#1449-S20260831150000,066970,엘앤에프,종가베팅,FullAuto,2026-08-31 15:00:00,145700,진입,,,"종가베팅: 등락 +7.6%, 고저범위 84% 위치, VWAP 143,661 위",7.61,1.42,0.842,377.1,0.63,1,,,,,,
